"Status","Year","Ethnicity","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Other ethnicity","Derby","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Derby","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Derby","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Derry City and Strabane","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Derry City and Strabane","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Devon CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Devon CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Devon CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Devon CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Dorset CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Dorset CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Dorset CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Dudley","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Dudley","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Dumfries and Galloway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Dumfries and Galloway","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Durham CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Durham CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Durham CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Durham CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Ealing","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Ealing","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Ealing","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East Ayrshire and North Ayrshire mainland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East Ayrshire and North Ayrshire mainland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East Ayrshire and North Ayrshire mainland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East Derbyshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East Derbyshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East Kent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East Lothian and Midlothian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East Lothian and Midlothian","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East Riding of Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East Riding of Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East Riding of Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East Surrey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East Surrey","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East Surrey","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East Surrey","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East Sussex CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East Sussex CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East Sussex CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Enfield","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Enfield","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Enfield","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Essex Haven Gateway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Essex Haven Gateway","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Essex Thames Gateway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Essex Thames Gateway","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Essex Thames Gateway","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Falkirk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Falkirk","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Fermanagh and Omagh","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Fermanagh and Omagh","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Flintshire and Wrexham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Flintshire and Wrexham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Flintshire and Wrexham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Flintshire and Wrexham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Glasgow City","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Glasgow City","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Glasgow City","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Glasgow City","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Gloucestershire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Gloucestershire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Gloucestershire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Greater Manchester North East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Greater Manchester North East","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Greater Manchester North East","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Greater Manchester North West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Greater Manchester North West","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Greater Manchester South East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Greater Manchester South East","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Greater Manchester South West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Greater Manchester South West","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Greater Manchester South West","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Greater Manchester South West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Gwent Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Gwent Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Gwynedd","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Gwynedd","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Hackney and Newham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Hackney and Newham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Hackney and Newham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Hackney and Newham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Haringey and Islington","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Haringey and Islington","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Haringey and Islington","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Harrow and Hillingdon","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","Other ethnicity","Harrow and Hillingdon","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Harrow and Hillingdon","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Harrow and Hillingdon","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Hartlepool and Stockton-on-Tees","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Hartlepool and Stockton-on-Tees","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Hartlepool and Stockton-on-Tees","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Heart of Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Heart of Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Heart of Essex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Herefordshire, County of","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Herefordshire, County of","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Hertfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Hounslow and Richmond upon Thames","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Hounslow and Richmond upon Thames","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Hounslow and Richmond upon Thames","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Hounslow and Richmond upon Thames","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Inverclyde, East Renfrewshire and Renfrewshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Inverclyde, East Renfrewshire and Renfrewshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Inverclyde, East Renfrewshire and Renfrewshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Inverness and Nairn and Moray, Badenoch and Strathspey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Inverness and Nairn and Moray, Badenoch and Strathspey","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Isle of Anglesey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Isle of Anglesey","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Kensington & Chelsea and Hammersmith & Fulham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Kensington & Chelsea and Hammersmith & Fulham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Kensington & Chelsea and Hammersmith & Fulham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Kent Thames Gateway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Kent Thames Gateway","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Kent Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Kingston upon Hull, City of","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Kingston upon Hull, City of","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Kingston upon Hull, City of","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Kingston upon Hull, City of","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Lambeth","Heterosexual / straight","50","40","[c]","[c]"
"In post","2021","Other ethnicity","Lambeth","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Lambeth","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Lambeth","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Lancaster and Wyre","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Lancaster and Wyre","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Leeds","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Leeds","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Leeds","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Leeds","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Leicester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Leicester","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Leicester","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Leicester","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Leicestershire CC and Rutland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Leicestershire CC and Rutland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Leicestershire CC and Rutland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Leicestershire CC and Rutland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Lewisham and Southwark","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Lewisham and Southwark","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Lewisham and Southwark","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Lewisham and Southwark","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Lisburn and Castlereagh","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Lisburn and Castlereagh","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Liverpool","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Liverpool","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Liverpool","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Luton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Luton","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Luton","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Manchester","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","Other ethnicity","Manchester","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Manchester","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medway","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medway","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Merton, Kingston upon Thames and Sutton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Merton, Kingston upon Thames and Sutton","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Merton, Kingston upon Thames and Sutton","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Mid and East Antrim","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Mid and East Antrim","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Mid Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Mid Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Mid Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Mid Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Mid Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Mid Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Milton Keynes","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Milton Keynes","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Milton Keynes","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Milton Keynes","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Monmouthshire and Newport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Monmouthshire and Newport","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Monmouthshire and Newport","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Monmouthshire and Newport","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Na h-Eileanan Siar","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Na h-Eileanan Siar","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Newry, Mourne and Down","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Newry, Mourne and Down","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North and North East Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North and North East Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North and West Norfolk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North and West Norfolk","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North Hampshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North Hampshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North Hampshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North Lanarkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North Lanarkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North Lanarkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North Yorkshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North Yorkshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North Yorkshire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Northumberland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Northumberland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Norwich and East Norfolk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Norwich and East Norfolk","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Norwich and East Norfolk","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Nottingham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Nottingham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Nottingham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Nottingham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Orkney Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Orkney Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Oxfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Perth and Kinross and Stirling","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Perth and Kinross and Stirling","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Peterborough","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Peterborough","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Peterborough","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Plymouth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Plymouth","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Plymouth","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Plymouth","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Portsmouth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Portsmouth","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Portsmouth","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Powys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Powys","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Redbridge and Waltham Forest","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Redbridge and Waltham Forest","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Redbridge and Waltham Forest","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Redbridge and Waltham Forest","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Sandwell","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Sandwell","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Scottish Borders","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Scottish Borders","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Sefton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Sefton","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Sefton","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Sefton","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Sheffield","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Sheffield","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Sheffield","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Sheffield","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Shetland Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Shetland Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Shropshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Shropshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Shropshire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Shropshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Solihull","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Solihull","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Solihull","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Somerset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Somerset","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","South and West Derbyshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","South and West Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","South and West Derbyshire","Undeclared","[c]","[c]","[c]","[c]"
