"Status","Year","Ethnicity","Region_ITL3","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Asian","Hartlepool and Stockton-on-Tees","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Heart of Essex","Essex","30","30","[c]","[c]"
"In post","2021","Asian","Herefordshire, County of","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Hertfordshire","Bedfordshire and Hertfordshire","340","320","33550","30090"
"In post","2021","Asian","Hounslow and Richmond upon Thames","Outer London - West and North West","660","600","29820","29080"
"In post","2021","Asian","Inverclyde, East Renfrewshire and Renfrewshire","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Inverness and Nairn and Moray, Badenoch and Strathspey","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Isle of Anglesey","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Isle of Wight","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Kensington & Chelsea and Hammersmith & Fulham","Inner London - West","110","110","33010","31060"
"In post","2021","Asian","Kent Thames Gateway","Kent","50","40","[c]","[c]"
"In post","2021","Asian","Kingston upon Hull, City of","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lambeth","Inner London - East","380","360","41070","34950"
"In post","2021","Asian","Lancaster and Wyre","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Leeds","West Yorkshire","940","880","29860","27570"
"In post","2021","Asian","Leicester","Leicestershire, Rutland and Northamptonshire","820","730","24850","21440"
"In post","2021","Asian","Leicestershire CC and Rutland","Leicestershire, Rutland and Northamptonshire","120","110","26330","24890"
"In post","2021","Asian","Lewisham and Southwark","Inner London - East","150","140","31980","30890"
"In post","2021","Asian","Lincolnshire","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lisburn and Castlereagh","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Liverpool","Merseyside","90","90","35400","25040"
"In post","2021","Asian","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Luton","Bedfordshire and Hertfordshire","120","100","25330","25260"
"In post","2021","Asian","Manchester","Greater Manchester","630","600","30570","27570"
"In post","2021","Asian","Medway","Kent","40","40","[c]","[c]"
"In post","2021","Asian","Merton, Kingston upon Thames and Sutton","Outer London - South","80","70","30150","31060"
"In post","2021","Asian","Mid and East Antrim","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Mid Kent","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Mid Lancashire","Lancashire","650","580","23710","21010"
"In post","2021","Asian","Milton Keynes","Berkshire, Buckinghamshire and Oxfordshire","120","110","29690","27290"
"In post","2021","Asian","Monmouthshire and Newport","East Wales","90","80","33520","29890"
"In post","2021","Asian","Na h-Eileanan Siar","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Newry, Mourne and Down","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North and North East Lincolnshire","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North and West Norfolk","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North Hampshire","Hampshire and Isle of Wight","50","50","25970","24090"
"In post","2021","Asian","North Lanarkshire","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North Northamptonshire","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North Nottinghamshire","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North Yorkshire CC","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northumberland","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Norwich and East Norfolk","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Nottingham","Derbyshire and Nottinghamshire","480","450","30720","27570"
"In post","2021","Asian","Orkney Islands","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Overseas","Overseas","150","150","46340","41410"
"In post","2021","Asian","Oxfordshire","Berkshire, Buckinghamshire and Oxfordshire","90","80","32960","27570"
"In post","2021","Asian","Perth and Kinross and Stirling","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Peterborough","East Anglia","230","180","23580","21430"
"In post","2021","Asian","Plymouth","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Portsmouth","Hampshire and Isle of Wight","60","60","28510","26930"
"In post","2021","Asian","Powys","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Redbridge and Waltham Forest","Outer London - East and North East","390","340","28870","30780"
"In post","2021","Asian","Sandwell","West Midlands","90","90","26350","27570"
"In post","2021","Asian","Scottish Borders","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Sefton","Merseyside","60","50","33430","27570"
"In post","2021","Asian","Sheffield","South Yorkshire","390","360","28040","24890"
"In post","2021","Asian","Shetland Islands","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Shropshire CC","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Solihull","West Midlands","270","250","26770","25310"
"In post","2021","Asian","Somerset","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South and West Derbyshire","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South Ayrshire","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South Hampshire","Hampshire and Isle of Wight","80","70","28740","23780"
"In post","2021","Asian","South Lanarkshire","Southern Scotland","50","40","[c]","[c]"
"In post","2021","Asian","South Nottinghamshire","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South Teesside","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South West Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Southampton","Hampshire and Isle of Wight","60","50","34670","27570"
"In post","2021","Asian","Southend-on-Sea","Essex","40","40","[c]","[c]"
"In post","2021","Asian","Staffordshire CC","Shropshire and Staffordshire","150","140","32080","27570"
"In post","2021","Asian","Stoke-on-Trent","Shropshire and Staffordshire","40","40","[c]","[c]"
"In post","2021","Asian","Suffolk","East Anglia","50","40","[c]","[c]"
"In post","2021","Asian","Sunderland","Northumberland and Tyne and Wear","40","30","[c]","[c]"
"In post","2021","Asian","Swansea","West Wales and The Valleys","70","60","28870","21590"
"In post","2021","Asian","Swindon","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Telford and Wrekin","Shropshire and Staffordshire","90","90","35200","27570"
"In post","2021","Asian","Thurrock","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Torbay","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Tower Hamlets","Inner London - East","1140","1090","40940","35940"
"In post","2021","Asian","Tyneside","Northumberland and Tyne and Wear","250","230","28730","25190"
"In post","2021","Asian","Unknown","Unknown","170","150","29630","27570"
"In post","2021","Asian","Wakefield","West Yorkshire","40","30","[c]","[c]"
"In post","2021","Asian","Walsall","West Midlands","110","100","24580","21010"
"In post","2021","Asian","Wandsworth","Inner London - West","90","80","30230","31060"
"In post","2021","Asian","Warrington","Cheshire","40","40","[c]","[c]"
"In post","2021","Asian","Warwickshire","Herefordshire, Worcestershire and Warwickshire","140","120","25720","23840"
"In post","2021","Asian","West Cumbria","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Asian","West Essex","Essex","70","60","37820","29290"
"In post","2021","Asian","West Kent","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Asian","West Lothian","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","West Northamptonshire","Leicestershire, Rutland and Northamptonshire","70","60","26570","24440"
"In post","2021","Asian","West Surrey","Surrey, East and West Sussex","150","140","30640","29290"
"In post","2021","Asian","West Sussex (North East)","Surrey, East and West Sussex","80","70","28030","27390"
"In post","2021","Asian","West Sussex (South West)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Westminster","Inner London - West","5220","5060","42570","38160"
"In post","2021","Asian","Wiltshire","Gloucestershire, Wiltshire and Bath/Bristol area","120","110","36220","33000"
"In post","2021","Asian","Wirral","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Wolverhampton","West Midlands","160","150","24590","23970"
"In post","2021","Asian","Worcestershire","Herefordshire, Worcestershire and Warwickshire","60","50","27980","25790"
"In post","2021","Asian","York","North Yorkshire","40","40","[c]","[c]"
"In post","2021","Black","Aberdeen City and Aberdeenshire","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Black","Angus and Dundee City","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Black","Antrim and Newtownabbey","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Black","Ards and North Down","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Black","Armagh City, Banbridge and Craigavon","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Black","Barking & Dagenham and Havering","Outer London - East and North East","100","90","31020","31060"
"In post","2021","Black","Barnet","Outer London - West and North West","210","200","34320","31060"
"In post","2021","Black","Barnsley, Doncaster and Rotherham","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","Bath and North East Somerset, North Somerset and South Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","270","260","33950","33000"
"In post","2021","Black","Bedford","Bedfordshire and Hertfordshire","30","30","[c]","[c]"
"In post","2021","Black","Belfast","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Black","Berkshire","Berkshire, Buckinghamshire and Oxfordshire","90","80","32390","29290"
"In post","2021","Black","Bexley and Greenwich","Outer London - East and North East","260","260","31000","31060"
"In post","2021","Black","Birmingham","West Midlands","760","710","28440","26120"
"In post","2021","Black","Blackburn with Darwen","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Black","Blackpool","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Black","Bournemouth and Poole","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Black","Bradford","West Yorkshire","40","30","[c]","[c]"
"In post","2021","Black","Breckland and South Norfolk","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Black","Brent","Outer London - West and North West","130","130","29690","31060"
"In post","2021","Black","Bridgend and Neath Port Talbot","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Black","Brighton and Hove","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Black","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","130","120","30580","27570"
"In post","2021","Black","Bromley","Outer London - South","100","100","29760","31060"
"In post","2021","Black","Buckinghamshire CC","Berkshire, Buckinghamshire and Oxfordshire","50","50","29180","27570"
"In post","2021","Black","Caithness and Sutherland and Ross and Cromarty","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Black","Calderdale and Kirklees","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","Cambridgeshire CC","East Anglia","50","40","[c]","[c]"
"In post","2021","Black","Camden and City of London","Inner London - West","460","440","30330","28780"
"In post","2021","Black","Cardiff and Vale of Glamorgan","East Wales","100","100","27870","25560"
"In post","2021","Black","Causeway Coast and Glens","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Black","Central Bedfordshire","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","Central Hampshire","Hampshire and Isle of Wight","50","50","[c]","[c]"
"In post","2021","Black","Central Valleys","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Black","Cheshire East","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","Cheshire West and Chester","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","Chorley and West Lancashire","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Black","City of Edinburgh","Eastern Scotland","70","70","35030","31230"
"In post","2021","Black","Clackmannanshire and Fife","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Black","Conwy and Denbighshire","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Black","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Black","Coventry","West Midlands","80","70","33420","30200"
"In post","2021","Black","Croydon","Outer London - South","1390","1320","33390","29630"
"In post","2021","Black","Darlington","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Black","Derby","Derbyshire and Nottinghamshire","30","30","[c]","[c]"
"In post","2021","Black","Derry City and Strabane","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Black","Devon CC","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Black","Dorset CC","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Black","Dudley","West Midlands","40","30","[c]","[c]"
"In post","2021","Black","Dumfries and Galloway","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Black","Durham CC","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Black","Ealing","Outer London - West and North West","90","90","31230","31060"
"In post","2021","Black","East Ayrshire and North Ayrshire mainland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Black","East Cumbria","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Black","East Derbyshire","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Black","East Kent","Kent","40","40","[c]","[c]"
"In post","2021","Black","East Lancashire","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Black","East Lothian and Midlothian","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Black","East Merseyside","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Black","East Riding of Yorkshire","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","East Surrey","Surrey, East and West Sussex","90","90","32120","33570"
"In post","2021","Black","East Sussex CC","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Black","Enfield","Outer London - East and North East","100","100","30350","31060"
"In post","2021","Black","Essex Haven Gateway","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Black","Essex Thames Gateway","Essex","70","70","26680","24180"
"In post","2021","Black","Falkirk","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Black","Fermanagh and Omagh","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Black","Flintshire and Wrexham","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Black","Glasgow City","West Central Scotland","90","90","29140","27570"
"In post","2021","Black","Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Black","Greater Manchester North East","Greater Manchester","40","30","[c]","[c]"
"In post","2021","Black","Greater Manchester North West","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Black","Greater Manchester South East","Greater Manchester","30","30","[c]","[c]"
"In post","2021","Black","Greater Manchester South West","Greater Manchester","170","160","27300","25560"
"In post","2021","Black","Gwent Valleys","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Black","Gwynedd","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Black","Hackney and Newham","Inner London - East","570","540","30180","31060"
"In post","2021","Black","Haringey and Islington","Inner London - East","390","370","30650","31060"
"In post","2021","Black","Harrow and Hillingdon","Outer London - West and North West","270","250","30100","29170"
"In post","2021","Black","Hartlepool and Stockton-on-Tees","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Black","Heart of Essex","Essex","40","40","[c]","[c]"
"In post","2021","Black","Herefordshire, County of","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","Hertfordshire","Bedfordshire and Hertfordshire","150","140","32870","29700"
"In post","2021","Black","Hounslow and Richmond upon Thames","Outer London - West and North West","170","170","31040","31060"
"In post","2021","Black","Inverclyde, East Renfrewshire and Renfrewshire","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Black","Inverness and Nairn and Moray, Badenoch and Strathspey","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Black","Isle of Anglesey","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Black","Isle of Wight","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Black","Kensington & Chelsea and Hammersmith & Fulham","Inner London - West","210","200","31130","31060"
"In post","2021","Black","Kent Thames Gateway","Kent","60","60","30400","29290"
"In post","2021","Black","Kingston upon Hull, City of","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","Lambeth","Inner London - East","570","550","35810","31880"
"In post","2021","Black","Lancaster and Wyre","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Black","Leeds","West Yorkshire","250","240","28890","27570"
"In post","2021","Black","Leicester","Leicestershire, Rutland and Northamptonshire","80","70","26330","22850"
"In post","2021","Black","Leicestershire CC and Rutland","Leicestershire, Rutland and Northamptonshire","30","30","[c]","[c]"
"In post","2021","Black","Lewisham and Southwark","Inner London - East","410","400","30990","31060"
"In post","2021","Black","Lincolnshire","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","Lisburn and Castlereagh","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Black","Liverpool","Merseyside","70","70","28670","24890"
"In post","2021","Black","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Black","Luton","Bedfordshire and Hertfordshire","50","40","[c]","[c]"
"In post","2021","Black","Manchester","Greater Manchester","270","250","30140","27570"
"In post","2021","Black","Medway","Kent","50","50","31470","29290"
"In post","2021","Black","Merton, Kingston upon Thames and Sutton","Outer London - South","90","90","30780","31060"
"In post","2021","Black","Mid and East Antrim","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Black","Mid Kent","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Black","Mid Lancashire","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Black","Milton Keynes","Berkshire, Buckinghamshire and Oxfordshire","90","90","29200","27570"
"In post","2021","Black","Monmouthshire and Newport","East Wales","50","40","[c]","[c]"
"In post","2021","Black","Na h-Eileanan Siar","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Black","Newry, Mourne and Down","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Black","North and North East Lincolnshire","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","North and West Norfolk","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Black","North Hampshire","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Black","North Lanarkshire","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Black","North Northamptonshire","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","North Nottinghamshire","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","North Yorkshire CC","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","Northumberland","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Black","Norwich and East Norfolk","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Black","Nottingham","Derbyshire and Nottinghamshire","240","220","27240","25560"
"In post","2021","Black","Orkney Islands","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Black","Overseas","Overseas","70","70","41950","37500"
"In post","2021","Black","Oxfordshire","Berkshire, Buckinghamshire and Oxfordshire","50","50","30390","27570"
"In post","2021","Black","Perth and Kinross and Stirling","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Black","Peterborough","East Anglia","30","30","[c]","[c]"
"In post","2021","Black","Plymouth","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Black","Portsmouth","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
