"Status","Year","Ethnicity","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Asian","East Midlands (England)","Derby","110","90","25500","22570"
"In post","2021","Asian","East Midlands (England)","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Midlands (England)","Leicester","820","730","24850","21440"
"In post","2021","Asian","East Midlands (England)","Leicestershire CC and Rutland","120","110","26330","24890"
"In post","2021","Asian","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Midlands (England)","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Midlands (England)","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Midlands (England)","Nottingham","480","450","30720","27570"
"In post","2021","Asian","East Midlands (England)","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Midlands (England)","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Midlands (England)","West Northamptonshire","70","60","26570","24440"
"In post","2021","Asian","East of England","Bedford","80","70","27780","27570"
"In post","2021","Asian","East of England","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East of England","Cambridgeshire CC","80","80","35750","29510"
"In post","2021","Asian","East of England","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East of England","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East of England","Essex Thames Gateway","40","40","[c]","[c]"
"In post","2021","Asian","East of England","Heart of Essex","30","30","[c]","[c]"
"In post","2021","Asian","East of England","Hertfordshire","340","320","33550","30090"
"In post","2021","Asian","East of England","Luton","120","100","25330","25260"
"In post","2021","Asian","East of England","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East of England","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East of England","Peterborough","230","180","23580","21430"
"In post","2021","Asian","East of England","Southend-on-Sea","40","40","[c]","[c]"
"In post","2021","Asian","East of England","Suffolk","50","40","[c]","[c]"
"In post","2021","Asian","East of England","Thurrock","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East of England","West Essex","70","60","37820","29290"
"In post","2021","Asian","London","Barking & Dagenham and Havering","140","130","30720","31060"
"In post","2021","Asian","London","Barnet","400","380","37740","32090"
"In post","2021","Asian","London","Bexley and Greenwich","110","100","30500","31060"
"In post","2021","Asian","London","Brent","140","130","29920","31060"
"In post","2021","Asian","London","Bromley","[c]","[c]","[c]","[c]"
"In post","2021","Asian","London","Camden and City of London","580","540","33280","29570"
"In post","2021","Asian","London","Croydon","1610","1500","34290","29570"
"In post","2021","Asian","London","Ealing","190","180","31380","31060"
"In post","2021","Asian","London","Enfield","70","60","30170","31060"
"In post","2021","Asian","London","Hackney and Newham","690","620","31410","31060"
"In post","2021","Asian","London","Haringey and Islington","160","140","29000","31060"
"In post","2021","Asian","London","Harrow and Hillingdon","1240","1130","29850","29080"
"In post","2021","Asian","London","Hounslow and Richmond upon Thames","660","600","29820","29080"
"In post","2021","Asian","London","Kensington & Chelsea and Hammersmith & Fulham","110","110","33010","31060"
"In post","2021","Asian","London","Lambeth","380","360","41070","34950"
"In post","2021","Asian","London","Lewisham and Southwark","150","140","31980","30890"
"In post","2021","Asian","London","Merton, Kingston upon Thames and Sutton","80","70","30150","31060"
"In post","2021","Asian","London","Redbridge and Waltham Forest","390","340","28870","30780"
"In post","2021","Asian","London","Tower Hamlets","1140","1090","40940","35940"
"In post","2021","Asian","London","Wandsworth","90","80","30230","31060"
"In post","2021","Asian","London","Westminster","5220","5060","42570","38160"
"In post","2021","Asian","North East (England)","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North East (England)","Durham CC","50","40","25090","21430"
"In post","2021","Asian","North East (England)","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North East (England)","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North East (England)","South Teesside","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North East (England)","Sunderland","40","30","[c]","[c]"
"In post","2021","Asian","North East (England)","Tyneside","250","230","28730","25190"
"In post","2021","Asian","North West (England)","Blackburn with Darwen","130","110","25510","27570"
"In post","2021","Asian","North West (England)","Blackpool","90","80","29550","27570"
"In post","2021","Asian","North West (England)","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North West (England)","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North West (England)","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North West (England)","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North West (England)","East Lancashire","70","60","24680","27570"
"In post","2021","Asian","North West (England)","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North West (England)","Greater Manchester North East","120","110","27460","27570"
"In post","2021","Asian","North West (England)","Greater Manchester North West","80","70","24510","24700"
"In post","2021","Asian","North West (England)","Greater Manchester South East","90","80","24280","21130"
"In post","2021","Asian","North West (England)","Greater Manchester South West","460","430","28540","25560"
"In post","2021","Asian","North West (England)","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North West (England)","Liverpool","90","90","35400","25040"
"In post","2021","Asian","North West (England)","Manchester","630","600","30570","27570"
"In post","2021","Asian","North West (England)","Mid Lancashire","650","580","23710","21010"
"In post","2021","Asian","North West (England)","Sefton","60","50","33430","27570"
"In post","2021","Asian","North West (England)","Warrington","40","40","[c]","[c]"
"In post","2021","Asian","North West (England)","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North West (England)","Wirral","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland","Derry City and Strabane","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland","Mid and East Antrim","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Overseas","Overseas","150","150","46340","41410"
"In post","2021","Asian","Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scotland","Angus and Dundee City","40","40","[c]","[c]"
"In post","2021","Asian","Scotland","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
