"Status","Year","Region_ITL2","Parent_department","Disability","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Inner London - West","Scottish Government","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - West","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - West","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - West","UK Export Finance","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - West","UK Export Finance","Declared non-disabled","410","400","53160","49000"
"In post","2022","Inner London - West","UK Export Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - West","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - West","UK Statistics Authority","Declared disabled","30","30","[c]","[c]"
"In post","2022","Inner London - West","UK Statistics Authority","Declared non-disabled","150","140","48070","41340"
"In post","2022","Inner London - West","UK Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - West","UK Statistics Authority","Unknown","160","150","44120","39840"
"In post","2022","Inner London - West","UK Supreme Court","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - West","UK Supreme Court","Declared non-disabled","40","40","[c]","[c]"
"In post","2022","Inner London - West","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - West","Water Services Regulation Authority","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - West","Water Services Regulation Authority","Declared non-disabled","60","60","66220","63750"
"In post","2022","Inner London - West","Water Services Regulation Authority","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - West","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - West","Welsh Government","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - West","Welsh Government","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - West","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Kent","Attorney General's Departments","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Kent","Attorney General's Departments","Declared non-disabled","80","70","39900","30110"
"In post","2022","Kent","Attorney General's Departments","Unknown","50","40","[c]","[c]"
"In post","2022","Kent","Cabinet Office","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Kent","Cabinet Office","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Kent","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Kent","Department for Business, Energy and Industrial Strategy","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Kent","Department for Business, Energy and Industrial Strategy","Declared non-disabled","30","30","[c]","[c]"
"In post","2022","Kent","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Kent","Department for Education","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Kent","Department for Education","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Kent","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Kent","Department for Environment, Food and Rural Affairs","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Kent","Department for Environment, Food and Rural Affairs","Declared non-disabled","60","60","30190","28760"
"In post","2022","Kent","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Kent","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Kent","Department for Levelling Up, Housing and Communities","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Kent","Department for Levelling Up, Housing and Communities","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Kent","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Kent","Department for Transport","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Kent","Department for Transport","Declared non-disabled","130","120","31760","31500"
"In post","2022","Kent","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Kent","Department for Transport","Unknown","50","50","29500","26840"
"In post","2022","Kent","Department for Work and Pensions","Declared disabled","350","320","29310","29290"
"In post","2022","Kent","Department for Work and Pensions","Declared non-disabled","1290","1200","29060","29290"
"In post","2022","Kent","Department for Work and Pensions","Undeclared","80","80","28080","29290"
"In post","2022","Kent","Department for Work and Pensions","Unknown","40","30","[c]","[c]"
"In post","2022","Kent","Department of Health and Social Care","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Kent","Department of Health and Social Care","Declared non-disabled","40","30","[c]","[c]"
"In post","2022","Kent","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Kent","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Kent","Food Standards Agency","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Kent","Food Standards Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Kent","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Kent","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Kent","HM Revenue and Customs","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Kent","HM Revenue and Customs","Declared non-disabled","150","140","32610","28920"
"In post","2022","Kent","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Kent","HM Revenue and Customs","Unknown","60","60","31550","28920"
"In post","2022","Kent","HM Treasury","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Kent","HM Treasury","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Kent","Home Office","Declared disabled","160","150","28100","27370"
"In post","2022","Kent","Home Office","Declared non-disabled","1790","1650","27820","25760"
"In post","2022","Kent","Home Office","Undeclared","180","170","28560","27370"
"In post","2022","Kent","Home Office","Unknown","390","360","24900","24880"
"In post","2022","Kent","Ministry of Defence","Declared disabled","30","30","[c]","[c]"
"In post","2022","Kent","Ministry of Defence","Declared non-disabled","320","300","34090","33000"
"In post","2022","Kent","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Kent","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Kent","Ministry of Justice","Declared disabled","370","340","30110","28200"
"In post","2022","Kent","Ministry of Justice","Declared non-disabled","1930","1830","30280","30120"
"In post","2022","Kent","Ministry of Justice","Undeclared","360","330","31190","31650"
"In post","2022","Kent","Ministry of Justice","Unknown","360","350","27370","28140"
"In post","2022","Kent","National Crime Agency","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Kent","National Crime Agency","Declared non-disabled","80","70","42730","41630"
"In post","2022","Kent","National Crime Agency","Unknown","120","120","39100","37970"
"In post","2022","Kent","Office for Standards in Education, Children's Services and Skills","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Kent","Office for Standards in Education, Children's Services and Skills","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Kent","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Kent","UK Export Finance","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Kent","UK Export Finance","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Lancashire","Attorney General's Departments","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Lancashire","Attorney General's Departments","Declared non-disabled","120","120","40130","38000"
"In post","2022","Lancashire","Attorney General's Departments","Unknown","40","30","[c]","[c]"
"In post","2022","Lancashire","Cabinet Office","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Lancashire","Cabinet Office","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Lancashire","Cabinet Office","Unknown","30","30","[c]","[c]"
"In post","2022","Lancashire","Chancellor's other departments","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Lancashire","Chancellor's other departments","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Lancashire","Chancellor's other departments","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Lancashire","Department for Business, Energy and Industrial Strategy","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Lancashire","Department for Business, Energy and Industrial Strategy","Declared non-disabled","30","30","[c]","[c]"
"In post","2022","Lancashire","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Lancashire","Department for Education","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Lancashire","Department for Education","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Lancashire","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Lancashire","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Lancashire","Department for Environment, Food and Rural Affairs","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Lancashire","Department for Environment, Food and Rural Affairs","Declared non-disabled","100","90","34000","29180"
"In post","2022","Lancashire","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Lancashire","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Lancashire","Department for Levelling Up, Housing and Communities","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Lancashire","Department for Levelling Up, Housing and Communities","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Lancashire","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Lancashire","Department for Transport","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Lancashire","Department for Transport","Declared non-disabled","70","70","28730","27930"
"In post","2022","Lancashire","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Lancashire","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Lancashire","Department for Work and Pensions","Declared disabled","1320","1170","26850","27570"
"In post","2022","Lancashire","Department for Work and Pensions","Declared non-disabled","6010","5480","28380","27570"
"In post","2022","Lancashire","Department for Work and Pensions","Undeclared","420","390","27320","27570"
"In post","2022","Lancashire","Department for Work and Pensions","Unknown","360","340","27440","27570"
"In post","2022","Lancashire","Department of Health and Social Care","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Lancashire","Department of Health and Social Care","Declared non-disabled","40","40","[c]","[c]"
"In post","2022","Lancashire","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Lancashire","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Lancashire","Estyn","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Lancashire","Estyn","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Lancashire","Food Standards Agency","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Lancashire","Food Standards Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Lancashire","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Lancashire","HM Land Registry","Declared disabled","40","40","[c]","[c]"
"In post","2022","Lancashire","HM Land Registry","Declared non-disabled","260","230","31720","27130"
"In post","2022","Lancashire","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Lancashire","HM Land Registry","Unknown","120","120","24990","22600"
"In post","2022","Lancashire","HM Revenue and Customs","Declared disabled","230","200","27950","26820"
"In post","2022","Lancashire","HM Revenue and Customs","Declared non-disabled","1050","940","31040","26820"
"In post","2022","Lancashire","HM Revenue and Customs","Undeclared","130","110","30240","26820"
"In post","2022","Lancashire","HM Revenue and Customs","Unknown","350","310","26350","22080"
"In post","2022","Lancashire","HM Treasury","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Lancashire","HM Treasury","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Lancashire","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Lancashire","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Lancashire","Home Office","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Lancashire","Home Office","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Lancashire","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Lancashire","Ministry of Defence","Declared disabled","60","50","27460","26670"
"In post","2022","Lancashire","Ministry of Defence","Declared non-disabled","380","350","30790","26670"
"In post","2022","Lancashire","Ministry of Defence","Undeclared","50","40","[c]","[c]"
"In post","2022","Lancashire","Ministry of Defence","Unknown","110","100","26730","26350"
"In post","2022","Lancashire","Ministry of Justice","Declared disabled","330","300","29560","27380"
"In post","2022","Lancashire","Ministry of Justice","Declared non-disabled","2050","1900","29970","27120"
"In post","2022","Lancashire","Ministry of Justice","Undeclared","360","320","30550","31650"
"In post","2022","Lancashire","Ministry of Justice","Unknown","350","330","25600","24800"
"In post","2022","Lancashire","National Crime Agency","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Lancashire","National Crime Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Lancashire","National Crime Agency","Unknown","50","50","37150","36410"
"In post","2022","Lancashire","Office for Standards in Education, Children's Services and Skills","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Lancashire","Office for Standards in Education, Children's Services and Skills","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Lancashire","Office of Gas and Electricity Markets","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Lancashire","Office of Gas and Electricity Markets","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Lancashire","Scottish Government","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Lancashire","Scottish Government","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Lancashire","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Lancashire","Welsh Government","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Lancashire","Welsh Government","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Attorney General's Departments","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Attorney General's Departments","Declared non-disabled","110","100","40750","48080"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Cabinet Office","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Cabinet Office","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Department for Education","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Department for Education","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Department for Environment, Food and Rural Affairs","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Department for Environment, Food and Rural Affairs","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Department for Levelling Up, Housing and Communities","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Department for Levelling Up, Housing and Communities","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Department for Levelling Up, Housing and Communities","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Department for Transport","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Department for Transport","Declared non-disabled","130","120","32470","27930"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Department for Work and Pensions","Declared disabled","320","280","25460","27570"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Department for Work and Pensions","Declared non-disabled","1210","1070","25560","27570"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Department for Work and Pensions","Undeclared","90","80","26120","27570"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Department for Work and Pensions","Unknown","70","70","24330","21260"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Department of Health and Social Care","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Department of Health and Social Care","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Food Standards Agency","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Food Standards Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","HM Land Registry","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","HM Land Registry","Declared non-disabled","210","190","30760","27130"
"In post","2022","Leicestershire, Rutland and Northamptonshire","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","HM Land Registry","Unknown","60","60","24820","22600"
"In post","2022","Leicestershire, Rutland and Northamptonshire","HM Revenue and Customs","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","HM Revenue and Customs","Declared non-disabled","130","120","32270","28920"
"In post","2022","Leicestershire, Rutland and Northamptonshire","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","HM Revenue and Customs","Unknown","80","80","26310","22080"
"In post","2022","Leicestershire, Rutland and Northamptonshire","HM Treasury","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","HM Treasury","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Home Office","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Home Office","Declared non-disabled","170","150","28750","26620"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Home Office","Unknown","40","40","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Ministry of Defence","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Ministry of Defence","Declared non-disabled","140","140","27350","26000"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Ministry of Defence","Unknown","60","60","25190","20770"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Ministry of Justice","Declared disabled","360","330","27420","24670"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Ministry of Justice","Declared non-disabled","2070","1930","28120","25120"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Ministry of Justice","Undeclared","260","240","29080","30450"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Ministry of Justice","Unknown","300","290","24880","23170"
"In post","2022","Leicestershire, Rutland and Northamptonshire","National Crime Agency","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","National Crime Agency","Declared non-disabled","40","30","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","National Crime Agency","Unknown","50","50","36160","36740"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Office for Standards in Education, Children's Services and Skills","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Office for Standards in Education, Children's Services and Skills","Declared non-disabled","30","30","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Office of Gas and Electricity Markets","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Office of Gas and Electricity Markets","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","UK Export Finance","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","UK Export Finance","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire","Attorney General's Departments","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire","Attorney General's Departments","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire","Department for Business, Energy and Industrial Strategy","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire","Department for Business, Energy and Industrial Strategy","Declared non-disabled","30","30","[c]","[c]"
"In post","2022","Lincolnshire","Department for Education","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire","Department for Education","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire","Department for Environment, Food and Rural Affairs","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire","Department for Environment, Food and Rural Affairs","Declared non-disabled","40","40","[c]","[c]"
"In post","2022","Lincolnshire","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire","Department for Levelling Up, Housing and Communities","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire","Department for Levelling Up, Housing and Communities","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire","Department for Transport","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire","Department for Transport","Declared non-disabled","40","30","[c]","[c]"
"In post","2022","Lincolnshire","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire","Department for Work and Pensions","Declared disabled","130","110","26440","27570"
"In post","2022","Lincolnshire","Department for Work and Pensions","Declared non-disabled","400","350","26590","27570"
"In post","2022","Lincolnshire","Department for Work and Pensions","Undeclared","30","30","[c]","[c]"
"In post","2022","Lincolnshire","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire","Department of Health and Social Care","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire","Department of Health and Social Care","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire","Food Standards Agency","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire","Food Standards Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire","HM Revenue and Customs","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire","HM Revenue and Customs","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire","Home Office","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire","Home Office","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire","Ministry of Defence","Declared disabled","120","110","26850","22330"
"In post","2022","Lincolnshire","Ministry of Defence","Declared non-disabled","800","770","28550","25560"
"In post","2022","Lincolnshire","Ministry of Defence","Undeclared","100","100","28810","26670"
"In post","2022","Lincolnshire","Ministry of Defence","Unknown","110","110","27710","21830"
"In post","2022","Lincolnshire","Ministry of Justice","Declared disabled","140","140","30660","27470"
"In post","2022","Lincolnshire","Ministry of Justice","Declared non-disabled","710","680","28440","26100"
"In post","2022","Lincolnshire","Ministry of Justice","Undeclared","120","120","30930","31650"
"In post","2022","Lincolnshire","Ministry of Justice","Unknown","80","70","24790","24960"
"In post","2022","Lincolnshire","National Crime Agency","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire","National Crime Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire","Office for Standards in Education, Children's Services and Skills","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire","Office for Standards in Education, Children's Services and Skills","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire","Office of Gas and Electricity Markets","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire","Office of Gas and Electricity Markets","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire","Scottish Government","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire","Scottish Government","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire","The National Archives","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire","The National Archives","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Attorney General's Departments","Declared disabled","50","40","[c]","[c]"
"In post","2022","Merseyside","Attorney General's Departments","Declared non-disabled","250","240","38180","30130"
"In post","2022","Merseyside","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Attorney General's Departments","Unknown","80","80","34580","27570"
"In post","2022","Merseyside","Cabinet Office","Declared disabled","40","40","[c]","[c]"
"In post","2022","Merseyside","Cabinet Office","Declared non-disabled","180","170","40490","38330"
"In post","2022","Merseyside","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Merseyside","Cabinet Office","Unknown","260","260","41400","38980"
"In post","2022","Merseyside","Charity Commission","Declared disabled","[c]","[c]","[c]","[c]"
