"Status","Year","Region_ITL1","Responsibility_level","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Scotland","AA/AO","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","AA/AO","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","AA/AO","Operational Delivery","190","180","21420","21260"
"Leaver Dept.","2022","Scotland","AA/AO","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","AA/AO","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","AA/AO","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","AA/AO","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","AA/AO","Unknown","190","180","[c]","[c]"
"Leaver Dept.","2022","Scotland","EO","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","EO","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","EO","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","EO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","EO","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","EO","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","EO","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","EO","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","EO","Operational Delivery","350","330","27170","27570"
"Leaver Dept.","2022","Scotland","EO","Other","50","50","[c]","[c]"
"Leaver Dept.","2022","Scotland","EO","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","EO","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","EO","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","EO","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","EO","Unknown","60","60","[c]","[c]"
"Leaver Dept.","2022","Scotland","G6/G7","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","G6/G7","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","G6/G7","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","G6/G7","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","G6/G7","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","G6/G7","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","G6/G7","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","G6/G7","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","G6/G7","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","G6/G7","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","G6/G7","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","G6/G7","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","G6/G7","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","SCS","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","SCS","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","SCS","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","SEO/HEO","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","SEO/HEO","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","SEO/HEO","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","SEO/HEO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","SEO/HEO","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","SEO/HEO","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","SEO/HEO","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","SEO/HEO","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","SEO/HEO","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","SEO/HEO","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","SEO/HEO","Operational Delivery","60","60","32790","31990"
"Leaver Dept.","2022","Scotland","SEO/HEO","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","SEO/HEO","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","SEO/HEO","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","SEO/HEO","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","SEO/HEO","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","SEO/HEO","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","SEO/HEO","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","SEO/HEO","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","SEO/HEO","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","SEO/HEO","Unknown","80","80","[c]","[c]"
"Leaver Dept.","2022","Scotland","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","AA/AO","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","AA/AO","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","AA/AO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","AA/AO","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","AA/AO","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","AA/AO","Operational Delivery","140","120","21630","21820"
"Leaver Dept.","2022","South East (England)","AA/AO","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","AA/AO","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","AA/AO","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","AA/AO","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","AA/AO","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","EO","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","EO","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","EO","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","EO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","EO","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","EO","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","EO","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","EO","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","EO","Operational Delivery","170","160","27320","27570"
"Leaver Dept.","2022","South East (England)","EO","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","EO","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","EO","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","EO","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","EO","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","G6/G7","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","G6/G7","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","G6/G7","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","G6/G7","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","G6/G7","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","G6/G7","Geography","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","G6/G7","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","G6/G7","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","G6/G7","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","G6/G7","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","G6/G7","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","G6/G7","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","G6/G7","Operational Delivery","70","60","57530","53270"
"Leaver Dept.","2022","South East (England)","G6/G7","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","G6/G7","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","G6/G7","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","G6/G7","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","G6/G7","Science and Engineering","90","90","58610","53410"
"Leaver Dept.","2022","South East (England)","G6/G7","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","G6/G7","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","SCS","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","SCS","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","SCS","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","SCS","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","SCS","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","SCS","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","SCS","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","SEO/HEO","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","SEO/HEO","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","SEO/HEO","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","SEO/HEO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","SEO/HEO","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","SEO/HEO","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","SEO/HEO","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","SEO/HEO","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","SEO/HEO","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","SEO/HEO","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","SEO/HEO","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","SEO/HEO","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","SEO/HEO","Operational Delivery","100","100","36070","35790"
"Leaver Dept.","2022","South East (England)","SEO/HEO","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","SEO/HEO","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","SEO/HEO","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","SEO/HEO","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","SEO/HEO","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","SEO/HEO","Science and Engineering","120","110","37020","38200"
"Leaver Dept.","2022","South East (England)","SEO/HEO","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","SEO/HEO","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","AA/AO","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","AA/AO","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","AA/AO","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","AA/AO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","AA/AO","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","AA/AO","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","AA/AO","Operational Delivery","200","180","20680","20400"
"Leaver Dept.","2022","South West (England)","AA/AO","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","AA/AO","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","AA/AO","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","AA/AO","Science and Engineering","60","60","20920","20010"
"Leaver Dept.","2022","South West (England)","AA/AO","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","EO","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","EO","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","EO","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","EO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","EO","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","EO","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","EO","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","EO","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","EO","Operational Delivery","130","120","25820","26400"
"Leaver Dept.","2022","South West (England)","EO","Other","50","50","24730","26670"
"Leaver Dept.","2022","South West (England)","EO","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","EO","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","EO","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","EO","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","EO","Science and Engineering","110","110","24390","24100"
"Leaver Dept.","2022","South West (England)","EO","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","EO","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","G6/G7","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","G6/G7","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","G6/G7","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","G6/G7","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","G6/G7","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","G6/G7","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","G6/G7","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","G6/G7","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","G6/G7","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","G6/G7","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","G6/G7","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","G6/G7","Operational Delivery","100","100","56640","53050"
"Leaver Dept.","2022","South West (England)","G6/G7","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","G6/G7","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","G6/G7","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","G6/G7","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","G6/G7","Project Delivery","30","30","[c]","[c]"
"Leaver Dept.","2022","South West (England)","G6/G7","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","G6/G7","Science and Engineering","140","130","56770","51200"
"Leaver Dept.","2022","South West (England)","G6/G7","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","G6/G7","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","G6/G7","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","SCS","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","SCS","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","SCS","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","SCS","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","SCS","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","SCS","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","SCS","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","SCS","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","SCS","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","SCS","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","SEO/HEO","Commercial","80","70","33650","33030"
"Leaver Dept.","2022","South West (England)","SEO/HEO","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","SEO/HEO","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","SEO/HEO","Digital, Data and Technology","40","40","[c]","[c]"
"Leaver Dept.","2022","South West (England)","SEO/HEO","Finance","30","30","[c]","[c]"
"Leaver Dept.","2022","South West (England)","SEO/HEO","Geography","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","SEO/HEO","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","SEO/HEO","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","SEO/HEO","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","SEO/HEO","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","SEO/HEO","Operational Delivery","230","210","34270","34530"
"Leaver Dept.","2022","South West (England)","SEO/HEO","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","SEO/HEO","Other","50","50","[c]","[c]"
"Leaver Dept.","2022","South West (England)","SEO/HEO","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","SEO/HEO","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","SEO/HEO","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","SEO/HEO","Project Delivery","110","110","36560","37710"
"Leaver Dept.","2022","South West (England)","SEO/HEO","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","SEO/HEO","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","SEO/HEO","Science and Engineering","310","290","34840","35610"
"Leaver Dept.","2022","South West (England)","SEO/HEO","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","SEO/HEO","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","SEO/HEO","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","AA/AO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","AA/AO","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","AA/AO","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","AA/AO","Operational Delivery","60","50","21250","21840"
"Leaver Dept.","2022","Unknown","AA/AO","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","EO","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","EO","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","EO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","EO","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","EO","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","EO","Operational Delivery","40","40","[c]","[c]"
"Leaver Dept.","2022","Unknown","EO","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","EO","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","EO","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","EO","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G6/G7","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G6/G7","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G6/G7","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G6/G7","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G6/G7","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G6/G7","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G6/G7","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G6/G7","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G6/G7","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G6/G7","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G6/G7","Unknown","80","60","58950","56340"
"Leaver Dept.","2022","Unknown","SCS","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SCS","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SCS","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SCS","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SCS","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SCS","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SCS","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SEO/HEO","Commercial","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SEO/HEO","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SEO/HEO","Digital, Data and Technology","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SEO/HEO","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SEO/HEO","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SEO/HEO","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SEO/HEO","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SEO/HEO","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SEO/HEO","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SEO/HEO","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SEO/HEO","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SEO/HEO","Unknown","220","210","32820","32000"
"Leaver Dept.","2022","Unknown","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","AA/AO","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","AA/AO","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","AA/AO","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","AA/AO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","AA/AO","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","AA/AO","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","AA/AO","Operational Delivery","90","80","21060","21260"
"Leaver Dept.","2022","Wales","AA/AO","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","AA/AO","Planning Inspectors","[c]","[c]","[c]","[c]"
