"Status","Year","Region_ITL3","Disability","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Brighton and Hove","Declared non-disabled","Surrey, East and West Sussex","500","450","33370","27570"
"In post","2022","Brighton and Hove","Undeclared","Surrey, East and West Sussex","40","40","[c]","[c]"
"In post","2022","Brighton and Hove","Unknown","Surrey, East and West Sussex","90","80","32330","27570"
"In post","2022","Bristol, City of","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","760","700","33130","28920"
"In post","2022","Bristol, City of","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","4470","4170","35670","32010"
"In post","2022","Bristol, City of","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","330","310","34340","31210"
"In post","2022","Bristol, City of","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","1170","1110","35290","31420"
"In post","2022","Bromley","Declared disabled","Outer London - South","100","90","33580","31060"
"In post","2022","Bromley","Declared non-disabled","Outer London - South","400","370","31250","31060"
"In post","2022","Bromley","Undeclared","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Bromley","Unknown","Outer London - South","40","40","[c]","[c]"
"In post","2022","Buckinghamshire","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","190","180","31460","28670"
"In post","2022","Buckinghamshire","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","1150","1100","33310","29750"
"In post","2022","Buckinghamshire","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","180","160","34360","34250"
"In post","2022","Buckinghamshire","Unknown","Berkshire, Buckinghamshire and Oxfordshire","170","160","33370","28670"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","Declared disabled","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","Declared non-disabled","Highlands and Islands","150","140","30530","27570"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","Undeclared","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","Unknown","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Calderdale and Kirklees","Declared disabled","West Yorkshire","200","170","28680","27570"
"In post","2022","Calderdale and Kirklees","Declared non-disabled","West Yorkshire","750","670","28350","27570"
"In post","2022","Calderdale and Kirklees","Undeclared","West Yorkshire","40","40","[c]","[c]"
"In post","2022","Calderdale and Kirklees","Unknown","West Yorkshire","80","80","28530","27570"
"In post","2022","Cambridgeshire CC","Declared disabled","East Anglia","380","350","32500","30890"
"In post","2022","Cambridgeshire CC","Declared non-disabled","East Anglia","2260","2160","33470","31420"
"In post","2022","Cambridgeshire CC","Undeclared","East Anglia","400","370","32620","31650"
"In post","2022","Cambridgeshire CC","Unknown","East Anglia","460","440","35320","31000"
"In post","2022","Camden and City of London","Declared disabled","Inner London - West","210","200","34910","28670"
"In post","2022","Camden and City of London","Declared non-disabled","Inner London - West","1350","1290","39240","31060"
"In post","2022","Camden and City of London","Undeclared","Inner London - West","150","140","33360","28740"
"In post","2022","Camden and City of London","Unknown","Inner London - West","380","380","43640","34790"
"In post","2022","Cardiff and Vale of Glamorgan","Declared disabled","East Wales","1100","1010","32960","27570"
"In post","2022","Cardiff and Vale of Glamorgan","Declared non-disabled","East Wales","8220","7760","35960","31650"
"In post","2022","Cardiff and Vale of Glamorgan","Undeclared","East Wales","500","460","33950","31260"
"In post","2022","Cardiff and Vale of Glamorgan","Unknown","East Wales","2120","1980","29750","26820"
"In post","2022","Causeway Coast and Glens","Declared disabled","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Causeway Coast and Glens","Declared non-disabled","Northern Ireland","50","50","22460","20560"
"In post","2022","Causeway Coast and Glens","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Causeway Coast and Glens","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Central Bedfordshire","Declared disabled","Bedfordshire and Hertfordshire","40","40","[c]","[c]"
"In post","2022","Central Bedfordshire","Declared non-disabled","Bedfordshire and Hertfordshire","310","300","30910","27800"
"In post","2022","Central Bedfordshire","Undeclared","Bedfordshire and Hertfordshire","40","40","[c]","[c]"
"In post","2022","Central Bedfordshire","Unknown","Bedfordshire and Hertfordshire","50","50","32900","29670"
"In post","2022","Central Hampshire","Declared disabled","Hampshire and Isle of Wight","360","340","33770","33000"
"In post","2022","Central Hampshire","Declared non-disabled","Hampshire and Isle of Wight","3360","3230","37770","35070"
"In post","2022","Central Hampshire","Undeclared","Hampshire and Isle of Wight","230","220","31980","32750"
"In post","2022","Central Hampshire","Unknown","Hampshire and Isle of Wight","380","370","37230","33000"
"In post","2022","Central Valleys","Declared disabled","West Wales and The Valleys","330","300","27930","27570"
"In post","2022","Central Valleys","Declared non-disabled","West Wales and The Valleys","2040","1890","32440","27570"
"In post","2022","Central Valleys","Undeclared","West Wales and The Valleys","120","120","32000","27570"
"In post","2022","Central Valleys","Unknown","West Wales and The Valleys","200","190","33690","27570"
"In post","2022","Cheshire East","Declared disabled","Cheshire","130","120","31260","27570"
"In post","2022","Cheshire East","Declared non-disabled","Cheshire","870","810","30230","26730"
"In post","2022","Cheshire East","Undeclared","Cheshire","90","80","31040","29180"
"In post","2022","Cheshire East","Unknown","Cheshire","130","130","28640","24800"
"In post","2022","Cheshire West and Chester","Declared disabled","Cheshire","90","80","27070","27570"
"In post","2022","Cheshire West and Chester","Declared non-disabled","Cheshire","350","320","28520","27570"
"In post","2022","Cheshire West and Chester","Undeclared","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire West and Chester","Unknown","Cheshire","50","40","[c]","[c]"
"In post","2022","Chorley and West Lancashire","Declared disabled","Lancashire","130","120","29890","27570"
"In post","2022","Chorley and West Lancashire","Declared non-disabled","Lancashire","930","860","30500","27380"
"In post","2022","Chorley and West Lancashire","Undeclared","Lancashire","170","150","31080","31650"
"In post","2022","Chorley and West Lancashire","Unknown","Lancashire","200","190","28340","26310"
"In post","2022","City of Edinburgh","Declared disabled","Eastern Scotland","1220","1150","37340","33080"
"In post","2022","City of Edinburgh","Declared non-disabled","Eastern Scotland","7360","7060","40230","35240"
"In post","2022","City of Edinburgh","Undeclared","Eastern Scotland","330","320","37670","33330"
"In post","2022","City of Edinburgh","Unknown","Eastern Scotland","4790","4560","37330","33370"
"In post","2022","Clackmannanshire and Fife","Declared disabled","Eastern Scotland","160","140","31150","27570"
"In post","2022","Clackmannanshire and Fife","Declared non-disabled","Eastern Scotland","660","610","30210","27570"
"In post","2022","Clackmannanshire and Fife","Undeclared","Eastern Scotland","40","40","[c]","[c]"
"In post","2022","Clackmannanshire and Fife","Unknown","Eastern Scotland","480","440","31190","30450"
"In post","2022","Conwy and Denbighshire","Declared disabled","West Wales and The Valleys","80","80","30560","27570"
"In post","2022","Conwy and Denbighshire","Declared non-disabled","West Wales and The Valleys","570","540","36380","31990"
"In post","2022","Conwy and Denbighshire","Undeclared","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Conwy and Denbighshire","Unknown","West Wales and The Valleys","50","50","32080","29430"
"In post","2022","Cornwall and Isles of Scilly","Declared disabled","Cornwall and Isles of Scilly","250","230","26730","27570"
"In post","2022","Cornwall and Isles of Scilly","Declared non-disabled","Cornwall and Isles of Scilly","1250","1150","27850","26840"
"In post","2022","Cornwall and Isles of Scilly","Undeclared","Cornwall and Isles of Scilly","90","90","27930","26710"
"In post","2022","Cornwall and Isles of Scilly","Unknown","Cornwall and Isles of Scilly","170","160","28790","24090"
"In post","2022","Coventry","Declared disabled","West Midlands","280","250","33400","29730"
"In post","2022","Coventry","Declared non-disabled","West Midlands","1700","1610","37860","33840"
"In post","2022","Coventry","Undeclared","West Midlands","70","70","34770","30900"
"In post","2022","Coventry","Unknown","West Midlands","510","490","36380","33340"
"In post","2022","Croydon","Declared disabled","Outer London - South","1030","960","38300","35050"
"In post","2022","Croydon","Declared non-disabled","Outer London - South","7100","6750","39920","35200"
"In post","2022","Croydon","Undeclared","Outer London - South","570","540","40400","35460"
"In post","2022","Croydon","Unknown","Outer London - South","1860","1810","39090","35050"
"In post","2022","Darlington","Declared disabled","Tees Valley and Durham","150","140","35080","30320"
"In post","2022","Darlington","Declared non-disabled","Tees Valley and Durham","830","790","37410","36370"
"In post","2022","Darlington","Undeclared","Tees Valley and Durham","80","80","39020","36500"
"In post","2022","Darlington","Unknown","Tees Valley and Durham","250","240","35320","30320"
"In post","2022","Derby","Declared disabled","Derbyshire and Nottinghamshire","180","160","25660","22510"
"In post","2022","Derby","Declared non-disabled","Derbyshire and Nottinghamshire","770","680","27440","25120"
"In post","2022","Derby","Undeclared","Derbyshire and Nottinghamshire","50","50","28390","27570"
"In post","2022","Derby","Unknown","Derbyshire and Nottinghamshire","120","110","27760","26700"
"In post","2022","Derry City and Strabane","Declared disabled","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Derry City and Strabane","Declared non-disabled","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Derry City and Strabane","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Devon CC","Declared disabled","Devon","620","550","29470","27570"
"In post","2022","Devon CC","Declared non-disabled","Devon","4390","4030","33670","30230"
"In post","2022","Devon CC","Undeclared","Devon","260","240","28830","27570"
"In post","2022","Devon CC","Unknown","Devon","420","390","28700","24620"
"In post","2022","Dorset","Declared disabled","Dorset and Somerset","260","240","29790","27570"
"In post","2022","Dorset","Declared non-disabled","Dorset and Somerset","1460","1380","29740","27260"
"In post","2022","Dorset","Undeclared","Dorset and Somerset","200","190","31160","28550"
"In post","2022","Dorset","Unknown","Dorset and Somerset","280","270","29510","25000"
"In post","2022","Dudley","Declared disabled","West Midlands","170","150","25460","25190"
"In post","2022","Dudley","Declared non-disabled","West Midlands","830","710","25770","26120"
"In post","2022","Dudley","Undeclared","West Midlands","50","50","26850","27570"
"In post","2022","Dudley","Unknown","West Midlands","60","50","24740","21260"
"In post","2022","Dumfries and Galloway","Declared disabled","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Dumfries and Galloway","Declared non-disabled","Southern Scotland","330","310","30160","27570"
"In post","2022","Dumfries and Galloway","Undeclared","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Dumfries and Galloway","Unknown","Southern Scotland","190","170","30730","30040"
"In post","2022","Durham","Declared disabled","Tees Valley and Durham","610","540","27300","25830"
"In post","2022","Durham","Declared non-disabled","Tees Valley and Durham","3840","3460","28190","26330"
"In post","2022","Durham","Undeclared","Tees Valley and Durham","510","440","29940","31650"
"In post","2022","Durham","Unknown","Tees Valley and Durham","760","720","25430","22600"
"In post","2022","Ealing","Declared disabled","Outer London - West and North West","90","80","33770","31060"
"In post","2022","Ealing","Declared non-disabled","Outer London - West and North West","350","330","32670","31060"
"In post","2022","Ealing","Undeclared","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Ealing","Unknown","Outer London - West and North West","40","40","[c]","[c]"
"In post","2022","East Ayrshire and North Ayrshire mainland","Declared disabled","Southern Scotland","100","80","25470","27230"
"In post","2022","East Ayrshire and North Ayrshire mainland","Declared non-disabled","Southern Scotland","770","700","27240","26890"
"In post","2022","East Ayrshire and North Ayrshire mainland","Undeclared","Southern Scotland","30","30","[c]","[c]"
"In post","2022","East Ayrshire and North Ayrshire mainland","Unknown","Southern Scotland","140","130","28130","26290"
"In post","2022","East Cumbria","Declared disabled","Cumbria","110","100","29460","26450"
"In post","2022","East Cumbria","Declared non-disabled","Cumbria","790","720","28480","25120"
"In post","2022","East Cumbria","Undeclared","Cumbria","50","40","[c]","[c]"
"In post","2022","East Cumbria","Unknown","Cumbria","70","70","28750","26350"
"In post","2022","East Derbyshire","Declared disabled","Derbyshire and Nottinghamshire","90","80","27060","27570"
"In post","2022","East Derbyshire","Declared non-disabled","Derbyshire and Nottinghamshire","290","260","28400","27570"
"In post","2022","East Derbyshire","Undeclared","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","East Derbyshire","Unknown","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Declared disabled","West Central Scotland","160","150","30320","27570"
"In post","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Declared non-disabled","West Central Scotland","1400","1330","30860","27570"
"In post","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Undeclared","West Central Scotland","100","100","34240","28210"
"In post","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Unknown","West Central Scotland","770","750","31070","31300"
"In post","2022","East Kent","Declared disabled","Kent","480","440","29000","27370"
"In post","2022","East Kent","Declared non-disabled","Kent","3080","2860","28810","27280"
"In post","2022","East Kent","Undeclared","Kent","280","260","28730","27370"
"In post","2022","East Kent","Unknown","Kent","620","590","27790","24880"
"In post","2022","East Lancashire","Declared disabled","Lancashire","100","90","26870","27570"
"In post","2022","East Lancashire","Declared non-disabled","Lancashire","380","340","27350","27570"
"In post","2022","East Lancashire","Undeclared","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","East Lancashire","Unknown","Lancashire","50","40","[c]","[c]"
"In post","2022","East Lothian and Midlothian","Declared disabled","Eastern Scotland","30","30","[c]","[c]"
"In post","2022","East Lothian and Midlothian","Declared non-disabled","Eastern Scotland","80","70","30300","27570"
"In post","2022","East Lothian and Midlothian","Undeclared","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","East Lothian and Midlothian","Unknown","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","East Merseyside","Declared disabled","Merseyside","190","170","28120","27570"
"In post","2022","East Merseyside","Declared non-disabled","Merseyside","820","730","28710","27570"
"In post","2022","East Merseyside","Undeclared","Merseyside","30","30","[c]","[c]"
"In post","2022","East Merseyside","Unknown","Merseyside","110","100","30650","27570"
"In post","2022","East Riding of Yorkshire","Declared disabled","East Yorkshire and Northern Lincolnshire","180","170","28990","27380"
"In post","2022","East Riding of Yorkshire","Declared non-disabled","East Yorkshire and Northern Lincolnshire","1380","1290","29330","26930"
"In post","2022","East Riding of Yorkshire","Undeclared","East Yorkshire and Northern Lincolnshire","200","190","31020","31650"
"In post","2022","East Riding of Yorkshire","Unknown","East Yorkshire and Northern Lincolnshire","230","220","27810","26240"
"In post","2022","East Surrey","Declared disabled","Surrey, East and West Sussex","100","100","32450","31020"
"In post","2022","East Surrey","Declared non-disabled","Surrey, East and West Sussex","700","660","34250","33440"
"In post","2022","East Surrey","Undeclared","Surrey, East and West Sussex","140","130","33270","34750"
"In post","2022","East Surrey","Unknown","Surrey, East and West Sussex","120","120","32080","31020"
"In post","2022","East Sussex CC","Declared disabled","Surrey, East and West Sussex","300","260","26080","26140"
"In post","2022","East Sussex CC","Declared non-disabled","Surrey, East and West Sussex","1480","1330","27770","27570"
"In post","2022","East Sussex CC","Undeclared","Surrey, East and West Sussex","140","120","28600","27570"
"In post","2022","East Sussex CC","Unknown","Surrey, East and West Sussex","120","110","28190","26140"
"In post","2022","Enfield","Declared disabled","Outer London - East and North East","50","50","33220","31060"
"In post","2022","Enfield","Declared non-disabled","Outer London - East and North East","260","240","31930","31060"
"In post","2022","Enfield","Undeclared","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Enfield","Unknown","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Declared disabled","Essex","110","100","29690","29290"
"In post","2022","Essex Haven Gateway","Declared non-disabled","Essex","680","640","31960","29290"
"In post","2022","Essex Haven Gateway","Undeclared","Essex","50","50","33860","32390"
"In post","2022","Essex Haven Gateway","Unknown","Essex","110","100","31240","26130"
"In post","2022","Essex Thames Gateway","Declared disabled","Essex","170","150","27930","28710"
"In post","2022","Essex Thames Gateway","Declared non-disabled","Essex","700","630","28150","28200"
"In post","2022","Essex Thames Gateway","Undeclared","Essex","30","30","[c]","[c]"
"In post","2022","Essex Thames Gateway","Unknown","Essex","50","50","25260","24250"
"In post","2022","Falkirk","Declared disabled","Eastern Scotland","200","180","28450","27570"
"In post","2022","Falkirk","Declared non-disabled","Eastern Scotland","1010","870","26630","25930"
"In post","2022","Falkirk","Undeclared","Eastern Scotland","80","70","25380","25930"
"In post","2022","Falkirk","Unknown","Eastern Scotland","590","540","31850","32170"
"In post","2022","Fermanagh and Omagh","Declared disabled","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Fermanagh and Omagh","Declared non-disabled","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Fermanagh and Omagh","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Fermanagh and Omagh","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Declared disabled","East Wales","240","220","27780","26780"
"In post","2022","Flintshire and Wrexham","Declared non-disabled","East Wales","1580","1500","28630","26830"
"In post","2022","Flintshire and Wrexham","Undeclared","East Wales","240","230","29350","28150"
"In post","2022","Flintshire and Wrexham","Unknown","East Wales","190","180","27540","25210"
"In post","2022","Glasgow City","Declared disabled","West Central Scotland","1390","1280","30130","27570"
"In post","2022","Glasgow City","Declared non-disabled","West Central Scotland","8240","7750","33300","27570"
"In post","2022","Glasgow City","Undeclared","West Central Scotland","480","440","30020","27570"
"In post","2022","Glasgow City","Unknown","West Central Scotland","3410","3240","34390","30950"
"In post","2022","Gloucestershire CC","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","190","170","29160","27570"
"In post","2022","Gloucestershire CC","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","1000","900","30830","27570"
"In post","2022","Gloucestershire CC","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","100","90","31340","27570"
"In post","2022","Gloucestershire CC","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","240","230","31100","27130"
"In post","2022","Greater Manchester North East","Declared disabled","Greater Manchester","190","170","27510","27570"
"In post","2022","Greater Manchester North East","Declared non-disabled","Greater Manchester","830","770","28520","27570"
"In post","2022","Greater Manchester North East","Undeclared","Greater Manchester","120","110","29980","27570"
"In post","2022","Greater Manchester North East","Unknown","Greater Manchester","110","110","27050","26700"
"In post","2022","Greater Manchester North West","Declared disabled","Greater Manchester","320","280","25850","23570"
"In post","2022","Greater Manchester North West","Declared non-disabled","Greater Manchester","1550","1400","25930","24800"
"In post","2022","Greater Manchester North West","Undeclared","Greater Manchester","140","130","26880","26730"
"In post","2022","Greater Manchester North West","Unknown","Greater Manchester","130","120","26690","26120"
"In post","2022","Greater Manchester South East","Declared disabled","Greater Manchester","160","150","25150","21940"
"In post","2022","Greater Manchester South East","Declared non-disabled","Greater Manchester","770","700","26000","24170"
"In post","2022","Greater Manchester South East","Undeclared","Greater Manchester","70","60","26180","24470"
"In post","2022","Greater Manchester South East","Unknown","Greater Manchester","60","60","28260","27200"
"In post","2022","Greater Manchester South West","Declared disabled","Greater Manchester","650","600","31800","27570"
"In post","2022","Greater Manchester South West","Declared non-disabled","Greater Manchester","4330","4110","32970","29180"
"In post","2022","Greater Manchester South West","Undeclared","Greater Manchester","330","310","33180","30830"
"In post","2022","Greater Manchester South West","Unknown","Greater Manchester","1960","1880","31430","26820"
"In post","2022","Gwent Valleys","Declared disabled","West Wales and The Valleys","150","130","26910","27570"
"In post","2022","Gwent Valleys","Declared non-disabled","West Wales and The Valleys","770","700","30510","27570"
"In post","2022","Gwent Valleys","Undeclared","West Wales and The Valleys","40","40","[c]","[c]"
"In post","2022","Gwent Valleys","Unknown","West Wales and The Valleys","60","50","26670","27570"
"In post","2022","Gwynedd","Declared disabled","West Wales and The Valleys","90","90","24330","21260"
"In post","2022","Gwynedd","Declared non-disabled","West Wales and The Valleys","610","560","26560","24090"
"In post","2022","Gwynedd","Undeclared","West Wales and The Valleys","40","40","[c]","[c]"
"In post","2022","Gwynedd","Unknown","West Wales and The Valleys","30","30","[c]","[c]"
"In post","2022","Hackney and Newham","Declared disabled","Inner London - East","710","660","37870","31880"
"In post","2022","Hackney and Newham","Declared non-disabled","Inner London - East","4080","3870","40030","37610"
"In post","2022","Hackney and Newham","Undeclared","Inner London - East","330","310","42430","37930"
"In post","2022","Hackney and Newham","Unknown","Inner London - East","1460","1380","40260","37930"
"In post","2022","Haringey and Islington","Declared disabled","Inner London - East","210","200","32930","31060"
"In post","2022","Haringey and Islington","Declared non-disabled","Inner London - East","980","940","32540","31060"
"In post","2022","Haringey and Islington","Undeclared","Inner London - East","150","140","32550","33570"
"In post","2022","Haringey and Islington","Unknown","Inner London - East","260","240","30770","31060"
"In post","2022","Harrow and Hillingdon","Declared disabled","Outer London - West and North West","330","300","31510","30380"
"In post","2022","Harrow and Hillingdon","Declared non-disabled","Outer London - West and North West","2430","2230","31610","29450"
"In post","2022","Harrow and Hillingdon","Undeclared","Outer London - West and North West","200","190","33000","30410"
"In post","2022","Harrow and Hillingdon","Unknown","Outer London - West and North West","300","290","30620","28650"
"In post","2022","Hartlepool and Stockton-on-Tees","Declared disabled","Tees Valley and Durham","250","220","27640","27570"
"In post","2022","Hartlepool and Stockton-on-Tees","Declared non-disabled","Tees Valley and Durham","1170","1070","27700","27470"
"In post","2022","Hartlepool and Stockton-on-Tees","Undeclared","Tees Valley and Durham","150","140","29160","30020"
"In post","2022","Hartlepool and Stockton-on-Tees","Unknown","Tees Valley and Durham","100","90","27780","27570"
"In post","2022","Heart of Essex","Declared disabled","Essex","140","130","32070","29290"
"In post","2022","Heart of Essex","Declared non-disabled","Essex","820","770","33320","29950"
"In post","2022","Heart of Essex","Undeclared","Essex","80","70","31630","29290"
"In post","2022","Heart of Essex","Unknown","Essex","210","200","29300","26390"
"In post","2022","Herefordshire, County of","Declared disabled","Herefordshire, Worcestershire and Warwickshire","40","40","[c]","[c]"
"In post","2022","Herefordshire, County of","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","320","300","28800","26720"
"In post","2022","Herefordshire, County of","Undeclared","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, County of","Unknown","Herefordshire, Worcestershire and Warwickshire","90","90","29670","24240"
"In post","2022","Hertfordshire CC","Declared disabled","Bedfordshire and Hertfordshire","320","300","33520","30020"
"In post","2022","Hertfordshire CC","Declared non-disabled","Bedfordshire and Hertfordshire","1870","1760","35800","30810"
"In post","2022","Hertfordshire CC","Undeclared","Bedfordshire and Hertfordshire","140","130","35260","31320"
"In post","2022","Hertfordshire CC","Unknown","Bedfordshire and Hertfordshire","510","500","37700","33170"
"In post","2022","Hounslow and Richmond upon Thames","Declared disabled","Outer London - West and North West","270","250","32230","31060"
"In post","2022","Hounslow and Richmond upon Thames","Declared non-disabled","Outer London - West and North West","1980","1880","33390","31060"
"In post","2022","Hounslow and Richmond upon Thames","Undeclared","Outer London - West and North West","190","180","34690","33290"
"In post","2022","Hounslow and Richmond upon Thames","Unknown","Outer London - West and North West","510","500","31660","30540"
"In post","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Declared disabled","West Central Scotland","110","100","29350","27570"
"In post","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Declared non-disabled","West Central Scotland","630","570","30110","27570"
"In post","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Undeclared","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Unknown","West Central Scotland","340","310","32110","32170"
"In post","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Declared disabled","Highlands and Islands","120","110","28970","27570"
"In post","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Declared non-disabled","Highlands and Islands","810","760","30200","27570"
"In post","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Undeclared","Highlands and Islands","30","30","[c]","[c]"
"In post","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Unknown","Highlands and Islands","240","230","30720","27940"
"In post","2022","Isle of Anglesey","Declared disabled","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Isle of Anglesey","Declared non-disabled","West Wales and The Valleys","180","170","29640","27570"
"In post","2022","Isle of Anglesey","Undeclared","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Isle of Anglesey","Unknown","West Wales and The Valleys","40","30","[c]","[c]"
"In post","2022","Isle of Wight","Declared disabled","Hampshire and Isle of Wight","130","120","27500","26330"
"In post","2022","Isle of Wight","Declared non-disabled","Hampshire and Isle of Wight","550","520","27190","26610"
"In post","2022","Isle of Wight","Undeclared","Hampshire and Isle of Wight","190","170","29510","31650"
"In post","2022","Isle of Wight","Unknown","Hampshire and Isle of Wight","40","30","[c]","[c]"
"In post","2022","Kensington & Chelsea and Hammersmith & Fulham","Declared disabled","Inner London - West","80","80","32160","31060"
"In post","2022","Kensington & Chelsea and Hammersmith & Fulham","Declared non-disabled","Inner London - West","620","590","33060","31850"
"In post","2022","Kensington & Chelsea and Hammersmith & Fulham","Undeclared","Inner London - West","90","80","35280","33550"
"In post","2022","Kensington & Chelsea and Hammersmith & Fulham","Unknown","Inner London - West","100","100","32390","30630"
"In post","2022","Kent Thames Gateway","Declared disabled","Kent","200","180","29720","29290"
"In post","2022","Kent Thames Gateway","Declared non-disabled","Kent","1010","960","30810","30700"
"In post","2022","Kent Thames Gateway","Undeclared","Kent","210","190","30820","31650"
"In post","2022","Kent Thames Gateway","Unknown","Kent","190","180","28390","28140"
"In post","2022","Kingston upon Hull, City of","Declared disabled","East Yorkshire and Northern Lincolnshire","270","230","27100","27130"
"In post","2022","Kingston upon Hull, City of","Declared non-disabled","East Yorkshire and Northern Lincolnshire","1490","1340","28660","27130"
"In post","2022","Kingston upon Hull, City of","Undeclared","East Yorkshire and Northern Lincolnshire","160","150","31260","31650"
"In post","2022","Kingston upon Hull, City of","Unknown","East Yorkshire and Northern Lincolnshire","200","190","26010","24800"
"In post","2022","Lambeth","Declared disabled","Inner London - East","260","250","37480","32330"
"In post","2022","Lambeth","Declared non-disabled","Inner London - East","1750","1670","42850","37120"
"In post","2022","Lambeth","Undeclared","Inner London - East","120","110","35980","32350"
"In post","2022","Lambeth","Unknown","Inner London - East","1300","1270","44110","40170"
"In post","2022","Lancaster and Wyre","Declared disabled","Lancashire","130","120","28020","26930"
"In post","2022","Lancaster and Wyre","Declared non-disabled","Lancashire","720","670","29930","26950"
"In post","2022","Lancaster and Wyre","Undeclared","Lancashire","100","90","28510","26930"
"In post","2022","Lancaster and Wyre","Unknown","Lancashire","150","140","26070","25700"
"In post","2022","Leeds","Declared disabled","West Yorkshire","1300","1210","33520","28920"
"In post","2022","Leeds","Declared non-disabled","West Yorkshire","8420","7920","35050","31610"
"In post","2022","Leeds","Undeclared","West Yorkshire","590","550","34010","31650"
"In post","2022","Leeds","Unknown","West Yorkshire","3190","3090","34070","28970"
"In post","2022","Leicester","Declared disabled","Leicestershire, Rutland and Northamptonshire","340","310","26550","25120"
"In post","2022","Leicester","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","1790","1630","28060","26850"
"In post","2022","Leicester","Undeclared","Leicestershire, Rutland and Northamptonshire","140","130","28210","27570"
"In post","2022","Leicester","Unknown","Leicestershire, Rutland and Northamptonshire","330","310","26280","22600"
"In post","2022","Leicestershire CC and Rutland","Declared disabled","Leicestershire, Rutland and Northamptonshire","210","200","28810","27380"
"In post","2022","Leicestershire CC and Rutland","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","1350","1260","30080","27370"
"In post","2022","Leicestershire CC and Rutland","Undeclared","Leicestershire, Rutland and Northamptonshire","190","180","30530","31180"
